url	source_name	name	form	rig
https://superreview.squig.link/data/Dunu%20Talos%20(S2%20off)%20R.txt	Dunu Talos (sample 2 - switch: off)	DUNU Talos (BA off)	in-ear	711
https://superreview.squig.link/data/Dunu%20Talos%20L.txt	Dunu Talos (switch: off)	DUNU Talos (BA off)	in-ear	711
https://superreview.squig.link/data/Dunu%20Talos%20R.txt	Dunu Talos (switch: off)	DUNU Talos (BA off)	in-ear	711
https://superreview.squig.link/data/Dunu%20Talos%20(S2%20on)%20L.txt	Dunu Talos (sample 2 - switch: on)	DUNU Talos (BA on)	in-ear	711
https://superreview.squig.link/data/Dunu%20Talos%20(S2%20on)%20R.txt	Dunu Talos (sample 2 - switch: on)	DUNU Talos (BA on)	in-ear	711
https://superreview.squig.link/data/Dunu%20Talos%20(on)%20L.txt	Dunu Talos (switch: on)	DUNU Talos (BA on)	in-ear	711
https://superreview.squig.link/data/Dunu%20Talos%20(on)%20R.txt	Dunu Talos (switch: on)	DUNU Talos (BA on)	in-ear	711
https://superreview.squig.link/data/Dunu%20Titan%20S2%20L.txt	Dunu Titan S2	DUNU Titan S2	in-ear	711
https://superreview.squig.link/data/Dunu%20Titan%20S2%20R.txt	Dunu Titan S2	DUNU Titan S2	in-ear	711
https://superreview.squig.link/data/Dunu%20Vulkan%20L.txt	Dunu Vulkan (sample 1)	DUNU Vulkan	in-ear	711
https://superreview.squig.link/data/Dunu%20Vulkan%20R.txt	Dunu Vulkan (sample 1)	DUNU Vulkan	in-ear	711
https://superreview.squig.link/data/Dunu%20Vulkan%20(S2)%20L.txt	Dunu Vulkan (sample 2, tips: gray)	DUNU Vulkan (gray eartips)	in-ear	711
https://superreview.squig.link/data/Dunu%20Vulkan%20(S2)%20R.txt	Dunu Vulkan (sample 2, tips: gray)	DUNU Vulkan (gray eartips)	in-ear	711
https://superreview.squig.link/data/Dunu%20Vulkan%20(S2%20+%20red)%20R.txt	Dunu Vulkan (sample 2, tips: red)	DUNU Vulkan (red eartips)	in-ear	711
https://superreview.squig.link/data/Dunu%20Zen%20L.txt	Dunu Zen	DUNU Zen	in-ear	711
https://superreview.squig.link/data/Dunu%20Zen%20Pro%20L.txt	Dunu Zen Pro 	DUNU Zen Pro	in-ear	711
https://superreview.squig.link/data/Dunu%20Zen%20Pro%20R.txt	Dunu Zen Pro 	DUNU Zen Pro	in-ear	711
https://superreview.squig.link/data/Dunu%20DaVinci%20L.txt	Dunu x Gizaudio DaVinci 	DUNU x Gizaudio DaVinci	in-ear	711
https://superreview.squig.link/data/Dunu%20DaVinci%20R.txt	Dunu x Gizaudio DaVinci 	DUNU x Gizaudio DaVinci	in-ear	711
https://superreview.squig.link/headphones/data/DCA%20E3%20L1.txt	Dan Clark Audio E3	Dan Clark Audio E3	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20E3%20L2.txt	Dan Clark Audio E3	Dan Clark Audio E3	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20E3%20L3.txt	Dan Clark Audio E3	Dan Clark Audio E3	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20E3%20R1.txt	Dan Clark Audio E3	Dan Clark Audio E3	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20E3%20R2.txt	Dan Clark Audio E3	Dan Clark Audio E3	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20E3%20R3.txt	Dan Clark Audio E3	Dan Clark Audio E3	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Expanse%20L1.txt	Dan Clark Audio Expanse	Dan Clark Audio EXPANSE	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Expanse%20L2.txt	Dan Clark Audio Expanse	Dan Clark Audio EXPANSE	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Expanse%20L3.txt	Dan Clark Audio Expanse	Dan Clark Audio EXPANSE	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Expanse%20R1.txt	Dan Clark Audio Expanse	Dan Clark Audio EXPANSE	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Expanse%20R2.txt	Dan Clark Audio Expanse	Dan Clark Audio EXPANSE	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Expanse%20R3.txt	Dan Clark Audio Expanse	Dan Clark Audio EXPANSE	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Stealth%20L1.txt	Dan Clark Audio Stealth	Dan Clark Audio Stealth	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Stealth%20L2.txt	Dan Clark Audio Stealth	Dan Clark Audio Stealth	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Stealth%20L3.txt	Dan Clark Audio Stealth	Dan Clark Audio Stealth	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Stealth%20R1.txt	Dan Clark Audio Stealth	Dan Clark Audio Stealth	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Stealth%20R2.txt	Dan Clark Audio Stealth	Dan Clark Audio Stealth	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/DCA%20Stealth%20R3.txt	Dan Clark Audio Stealth	Dan Clark Audio Stealth	over-ear	KB006x + 711
https://superreview.squig.link/data/Dita%20Mecha%20L.txt	Dita Mecha	Dita Audio Mecha	in-ear	711
https://superreview.squig.link/data/Dita%20Mecha%20R.txt	Dita Mecha	Dita Audio Mecha	in-ear	711
https://superreview.squig.link/data/Dunu%20DK-3001%20BD%2010ohm%20L.txt	Dunu DK3001BD (impedance adapter: 10ohm)	Dunu DK3001BD (impedance adapter 10ohm)	ignore	711
https://superreview.squig.link/data/Dunu%20DK-3001%20BD%2010ohm%20R.txt	Dunu DK3001BD (impedance adapter: 10ohm)	Dunu DK3001BD (impedance adapter 10ohm)	ignore	711
https://superreview.squig.link/data/Dunu%20DK-3001%20BD%2015ohm%20L.txt	Dunu DK3001BD (impedance adapter: 15ohm)	Dunu DK3001BD (impedance adapter 15ohm)	ignore	711
https://superreview.squig.link/data/Dunu%20DK-3001%20BD%2015ohm%20R.txt	Dunu DK3001BD (impedance adapter: 15ohm)	Dunu DK3001BD (impedance adapter 15ohm)	ignore	711
https://superreview.squig.link/data/Dunu%20DK-3001%20BD%2036ohm%20L.txt	Dunu DK3001BD (impedance adapter: 36ohm)	Dunu DK3001BD (impedance adapter 36ohm)	ignore	711
https://superreview.squig.link/data/Dunu%20DK-3001%20BD%2036ohm%20R.txt	Dunu DK3001BD (impedance adapter: 36ohm)	Dunu DK3001BD (impedance adapter 36ohm)	ignore	711
https://superreview.squig.link/data/Dunu%20DK-3001%20BD%2075ohm%20L.txt	Dunu DK3001BD (impedance adapter: 75ohm)	Dunu DK3001BD (impedance adapter 75ohm)	ignore	711
https://superreview.squig.link/data/Dunu%20DK-3001%20BD%2075ohm%20R.txt	Dunu DK3001BD (impedance adapter: 75ohm)	Dunu DK3001BD (impedance adapter 75ohm)	ignore	711
https://superreview.squig.link/data/Dunu%20EST%20112%20(SpinFit)%20L.txt		Dunu EST 112 (SpinFit)	ignore	
https://superreview.squig.link/data/Dunu%20Falcon%20Pro%20(experimental)%20L.txt	Dunu Falcon Pro (experimental)	Dunu Falcon Pro (experimental)	ignore	
https://superreview.squig.link/data/Dunu%20Falcon%20Pro%20(experimental)%20R.txt	Dunu Falcon Pro (experimental)	Dunu Falcon Pro (experimental)	ignore	
https://superreview.squig.link/data/Dunu%20Titan%20S%20(pre)%20L.txt	Dunu Titan S (pre-production)	Dunu Titan S (pre-production)	ignore	
https://superreview.squig.link/data/Dunu%20Titan%20S%20(pre)%20R.txt	Dunu Titan S (pre-production)	Dunu Titan S (pre-production)	ignore	
https://superreview.squig.link/data/Dunu%20Vulka%20(S2%20+%20red)%20L.txt		Dunu Vulka (S2 + red)	ignore	
https://superreview.squig.link/data/Dunu%20Zen%20Pro%20(pre)%20L.txt	Dunu Zen Pro (pre-production)	Dunu Zen Pro (pre-production)	ignore	
https://superreview.squig.link/data/Dunu%20DaVinci%20VHB%20L.txt	Dunu x Gizaudio DaVinci (vent blocked w/ Tanchjim filter)	Dunu x Gizaudio DaVinci (vent blocked w Tanchjim filter)	ignore	711
https://superreview.squig.link/data/Dunu%20DaVinci%20VHB%20R.txt	Dunu x Gizaudio DaVinci (vent blocked w/ Tanchjim filter)	Dunu x Gizaudio DaVinci (vent blocked w Tanchjim filter)	ignore	711
https://superreview.squig.link/data/Dunu%20DaVinci%20VFB%20L.txt	Dunu x Gizaudio DaVinci (vent blocked w/ tape)	Dunu x Gizaudio DaVinci (vent blocked w tape)	ignore	711
https://superreview.squig.link/data/Dunu%20DaVinci%20VFB%20R.txt	Dunu x Gizaudio DaVinci (vent blocked w/ tape)	Dunu x Gizaudio DaVinci (vent blocked w tape)	ignore	711
https://superreview.squig.link/data/Dunu%20DaVinci%20VFB%20+%20Tanch%20L.txt	Dunu x Gizaudio DaVinci (vent blocked with tape + nozzle blocked w/ Tanchjim filter)	Dunu x Gizaudio DaVinci (vent blocked with tape + nozzle blocked w Tanchjim filter)	ignore	711
https://superreview.squig.link/data/Dunu%20DaVinci%20VFB%20+%20Tanch%20R.txt	Dunu x Gizaudio DaVinci (vent blocked with tape + nozzle blocked w/ Tanchjim filter)	Dunu x Gizaudio DaVinci (vent blocked with tape + nozzle blocked w Tanchjim filter)	ignore	711
https://superreview.squig.link/data/EPZ%20530%20L.txt	EPZ 530	EPZ 530	in-ear	711
https://superreview.squig.link/data/EPZ%20530%20R.txt	EPZ 530	EPZ 530	in-ear	711
https://superreview.squig.link/data/EPZ%20G10%20L.txt	EPZ G10	EPZ G10	in-ear	711
https://superreview.squig.link/data/EPZ%20G10%20R.txt	EPZ G10	EPZ G10	in-ear	711
https://superreview.squig.link/data/EPZ%20K5%20L.txt	EPZ K5	EPZ K5	in-ear	711
https://superreview.squig.link/data/EPZ%20K5%20R.txt	EPZ K5	EPZ K5	in-ear	711
https://superreview.squig.link/data/EPZ%20K9%20L.txt	EPZ K9 	EPZ K9	in-ear	711
https://superreview.squig.link/data/EPZ%20K9%20R.txt	EPZ K9 	EPZ K9	in-ear	711
https://superreview.squig.link/data/EPZ%20K9%20deep%20L.txt	EPZ K9 (insert: deep)	EPZ K9 (insert deep)	ignore	711
https://superreview.squig.link/data/EPZ%20K9%20deep%20R.txt	EPZ K9 (insert: deep)	EPZ K9 (insert deep)	ignore	711
https://superreview.squig.link/data/EPZ%20K9%20shallow%20L.txt	EPZ K9 (insert: shallow)	EPZ K9 (insert shallow)	ignore	711
https://superreview.squig.link/data/EPZ%20K9%20shallow%20R.txt	EPZ K9 (insert: shallow)	EPZ K9 (insert shallow)	ignore	711
https://superreview.squig.link/data/EPZ%20P50%20L.txt	EPZ P50	EPZ P50	in-ear	711
https://superreview.squig.link/data/EPZ%20P50%20R.txt	EPZ P50	EPZ P50	in-ear	711
https://superreview.squig.link/data/EPZ%20Q1%20Pro%20L.txt	EPZ Q1 Pro	EPZ Q1 Pro	in-ear	711
https://superreview.squig.link/data/EPZ%20Q1%20Pro%20R.txt	EPZ Q1 Pro	EPZ Q1 Pro	in-ear	711
https://superreview.squig.link/data/EPZ%20Q5%20L.txt	EPZ Q5	EPZ Q5	in-ear	711
https://superreview.squig.link/data/EPZ%20Q5%20R.txt	EPZ Q5	EPZ Q5	in-ear	711
https://superreview.squig.link/data/EQ%20sandbox%20L.txt	EQ Sandbox	EQ Sandbox	ignore	
https://superreview.squig.link/headphones/data/ETA%20O2%20L1.txt	ETA Audio O2	ETA O2	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/ETA%20O2%20L2.txt	ETA Audio O2	ETA O2	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/ETA%20O2%20L3.txt	ETA Audio O2	ETA O2	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/ETA%20O2%20R1.txt	ETA Audio O2	ETA O2	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/ETA%20O2%20R2.txt	ETA Audio O2	ETA O2	over-ear	KB006x + 711
https://superreview.squig.link/headphones/data/ETA%20O2%20R3.txt	ETA Audio O2	ETA O2	over-ear	KB006x + 711
https://superreview.squig.link/data/EarFun%20Free%20Pro%20Oluv%20Edition%20L.txt	EarFun Free Pro - Oluv Edition ANC off	EarFun Free Pro (Oluv Edition, ANC off)	in-ear	711
https://superreview.squig.link/data/EarFun%20Free%20Pro%20Oluv%20Edition%20(ANC)%20L.txt	EarFun Free Pro - Oluv Edition ANC on	EarFun Free Pro (Oluv Edition, ANC on)	in-ear	711
https://superreview.squig.link/data/Effect%20Audio%20Axiom%20L.txt	Effect Audio Axiom	Effect Audio Axiom	in-ear	711
https://superreview.squig.link/data/Effect%20Audio%20Axiom%20R.txt	Effect Audio Axiom	Effect Audio Axiom	in-ear	711
https://superreview.squig.link/data/Effect%20Audio%20Gaea%20(deep)%20L.txt	Effect Audio x Elysian Acoustic Labs Gaea (deep insert)	Effect Audio x Elysian Acoustic Labs Gaea (deep insert)	ignore	
https://superreview.squig.link/data/Effect%20Audio%20Gaea%20(deep)%20R.txt	Effect Audio x Elysian Acoustic Labs Gaea (deep insert)	Effect Audio x Elysian Acoustic Labs Gaea (deep insert)	ignore	
https://superreview.squig.link/data/Effect%20Audio%20Gaea%20L.txt	Effect Audio x Elysian Acoustic Labs Gaea 	Effect Audio x Elysian Gaea	in-ear	711
https://superreview.squig.link/data/Effect%20Audio%20Gaea%20R.txt	Effect Audio x Elysian Acoustic Labs Gaea 	Effect Audio x Elysian Gaea	in-ear	711
https://superreview.squig.link/data/Elysian%20Annihilator%20L.txt	Elysian Acoustic Labs Annihilator	Elysian Acoustic Labs Annihilator	ignore	
https://superreview.squig.link/data/Elysian%20Pilgrim%20CJNYC24%20L.txt	Elysian Acoustic Labs Pilgrim (pre-production, CanJam NYC)	Elysian Acoustic Labs Pilgrim (pre-production, CanJam NYC)	ignore	711
https://superreview.squig.link/data/Elysian%20Pilgrim%20CJNYC24%20R.txt	Elysian Acoustic Labs Pilgrim (pre-production, CanJam NYC)	Elysian Acoustic Labs Pilgrim (pre-production, CanJam NYC)	ignore	711
https://superreview.squig.link/data/Elysian%20Annihilator%202023%20S2%20L.txt	Elysian Acoustic Labs Annihilator 2023 (sample 2)	Elysian Annihilator (2023)	in-ear	711
https://superreview.squig.link/data/Elysian%20Annihilator%202023%20S2%20R.txt	Elysian Acoustic Labs Annihilator 2023 (sample 2)	Elysian Annihilator (2023)	in-ear	711
https://superreview.squig.link/data/Elysian%20Annihilator%202023%20(JVC)%20L.txt	Elysian Acoustic Labs Annihilator 2023 (tips: Spiral Dots++)	Elysian Annihilator (2023, JVC Spiral Dot++ eartips)	ignore	711
https://superreview.squig.link/data/Elysian%20Annihilator%202023%20(JVC)%20R.txt	Elysian Acoustic Labs Annihilator 2023 (tips: Spiral Dots++)	Elysian Annihilator (2023, JVC Spiral Dot++ eartips)	ignore	711
https://superreview.squig.link/data/Elysian%20Annihilator%202023%20(W1)%20L.txt	Elysian Acoustic Labs Annihilator 2023 (tips: SpinFit W1)	Elysian Annihilator (2023, SpinFit W1 eartips)	ignore	711
https://superreview.squig.link/data/Elysian%20Annihilator%202023%20(W1)%20R.txt	Elysian Acoustic Labs Annihilator 2023 (tips: SpinFit W1)	Elysian Annihilator (2023, SpinFit W1 eartips)	ignore	711
https://superreview.squig.link/data/Elysian%20Diva%20blue%20L.txt	Elysian Acoustic Labs Diva 2023 (switch: blue)	Elysian Diva 2023 (blue switch)	in-ear	711
https://superreview.squig.link/data/Elysian%20Diva%20blue%20R.txt	Elysian Acoustic Labs Diva 2023 (switch: blue)	Elysian Diva 2023 (blue switch)	in-ear	711
https://superreview.squig.link/data/Elysian%20Diva%20red%20L.txt	Elysian Acoustic Labs Diva 2023 (switch: red)	Elysian Diva 2023 (red switch)	in-ear	711
https://superreview.squig.link/data/Elysian%20Diva%20red%20R.txt	Elysian Acoustic Labs Diva 2023 (switch: red)	Elysian Diva 2023 (red switch)	in-ear	711
https://superreview.squig.link/data/Elysian%20Diva%20white%20L.txt	Elysian Acoustic Labs Diva 2023 (switch: white)	Elysian Diva 2023 (white switch)	in-ear	711
https://superreview.squig.link/data/Elysian%20Diva%20white%20R.txt	Elysian Acoustic Labs Diva 2023 (switch: white)	Elysian Diva 2023 (white switch)	in-ear	711
https://superreview.squig.link/data/Elysian%20Pilgrim%20L.txt	Elysian Acoustic Labs Pilgrim (sample 2)	Elysian Pilgrim	in-ear	711
https://superreview.squig.link/data/Elysian%20Pilgrim%20R.txt	Elysian Acoustic Labs Pilgrim (sample 2)	Elysian Pilgrim	in-ear	711
https://superreview.squig.link/data/Elysian%20Pilgrim%20S3%20L.txt	Elysian Acoustic Labs Pilgrim (sample 3)	Elysian Pilgrim	in-ear	711
https://superreview.squig.link/data/Elysian%20Pilgrim%20S3%20R.txt	Elysian Acoustic Labs Pilgrim (sample 3)	Elysian Pilgrim	in-ear	711
https://superreview.squig.link/data/Elysian%20Pilgrim%20Noir%20L.txt	Elysian Acoustic Labs Pilgrim: Noir	Elysian Pilgrim Noir	in-ear	711
https://superreview.squig.link/data/Elysian%20Pilgrim%20Noir%20R.txt	Elysian Acoustic Labs Pilgrim: Noir	Elysian Pilgrim Noir	in-ear	711
https://superreview.squig.link/data/Empire%20Ears%20Bravado%20mkII%20L.txt	Empire Ears Bravado mk.II	Empire Ears Bravado Mk2	in-ear	711
https://superreview.squig.link/data/Empire%20Ears%20ESR%20mkII%20L.txt	Empire Ears ESR mk.II	Empire Ears ESR Mk2	in-ear	711
https://superreview.squig.link/data/Empire%20Ears%20Legend%20Evo%20L.txt	Empire Ears Legend Evo	Empire Ears Legend EVO	in-ear	711
https://superreview.squig.link/data/Empire%20Ears%20Legend%20Evo%20R.txt	Empire Ears Legend Evo	Empire Ears Legend EVO	in-ear	711
https://superreview.squig.link/data/Empire%20Ears%20Raven%20L.txt	Empire Ears Legend Raven	Empire Ears Legend Raven	in-ear	711
https://superreview.squig.link/data/Empire%20Ears%20Raven%20R.txt	Empire Ears Legend Raven	Empire Ears Legend Raven	in-ear	711
https://superreview.squig.link/data/Empire%20Ears%20Valkyrie%20mkII%20L.txt	Empire Ears Valkyrie mk.II	Empire Ears Valkyrie MKII	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER2SE%20L.txt	Etymotic ER2SE (sample 1)	Etymotic ER2SE	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER2SE%20(sample%202)%20L.txt	Etymotic ER2SE (sample 2)	Etymotic ER2SE	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER2SE%20(sample%202)%20R.txt	Etymotic ER2SE (sample 2)	Etymotic ER2SE	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER2SE%20(AutoEQ%20-%20Oratory)%20L.txt	Etymotic ER2SE (sample 1: AutoEQ - Oratory)	Etymotic ER2SE (sample 1: AutoEQ - Oratory)	ignore	
https://superreview.squig.link/data/Etymotic%20ER2SE%20(AutoEQ)%20L.txt	Etymotic ER2SE (sample 1: AutoEQ)	Etymotic ER2SE (sample 1: AutoEQ)	ignore	
https://superreview.squig.link/data/Etymotic%20ER2XR%20(S2)%20L.txt	Etymotic ER2XR (sample 2)	Etymotic ER2XR	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER2XR%20(S2)%20R.txt	Etymotic ER2XR (sample 2)	Etymotic ER2XR	in-ear	711
https://superreview.squig.link/data/Etyotic%20ER2XR%20(S2)%20L.txt		Etymotic ER2XR	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER2XR%20(brown)%20L.txt	Etymotic ER2XR (filters: brown)	Etymotic ER2XR (brown filter)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER2XR%20(brown%20+%202F)%20L.txt	Etymotic ER2XR (filters: brown + tips: 2-flange)	Etymotic ER2XR (brown filter, 2-flange eartips)	ignore	711
https://superreview.squig.link/data/Etymotic%20ER2XR%20L.txt	Etymotic ER2XR (filters: green [stock])	Etymotic ER2XR (green filter)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER2XR%20(white)%20L.txt	Etymotic ER2XR (filters: white)	Etymotic ER2XR (white filter)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER4S%20L.txt	Etymotic ER4S	Etymotic ER4S	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER4S%20R.txt	Etymotic ER4S	Etymotic ER4S	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER4XR%20(2F)%20L.txt	Etymotic ER4XR (tips: 2-flange)	Etymotic ER4XR (2-flange eartips)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER4XR%20L.txt	Etymotic ER4XR (tips: 3-flange)	Etymotic ER4XR (3-flange eartips)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ER4XR%20(foam)%20L.txt	Etymotic ER4XR (tips: foam)	Etymotic ER4XR (foam eartips)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ERX%20(brown)%20L.txt	Etymotic ERX (filters: brown)	Etymotic ERX (brown filter)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ERX%20(brown)%20R.txt	Etymotic ERX (filters: brown)	Etymotic ERX (brown filter)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ERX%20L.txt	Etymotic ERX (filters: green - stock)	Etymotic ERX (green filter)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ERX%20R.txt	Etymotic ERX (filters: green - stock)	Etymotic ERX (green filter)	in-ear	711
https://superreview.squig.link/data/Etymotic%20ETY%20Kids%20L.txt	Etymotic ETY Kids	Etymotic ETY Kids	in-ear	711
https://superreview.squig.link/data/Etymotic%20Evo%20(2F)%20L.txt	Etymotic Evo (tips: 2-flange)	Etymotic Evo (2-flange eartips)	in-ear	711
https://superreview.squig.link/data/Etymotic%20Evo%20L.txt	Etymotic Evo (tips: 3-flange)	Etymotic Evo (3-flange eartips)	in-ear	711
https://superreview.squig.link/data/Etymotic%20MK5%20L.txt	Etymotic MK5 Isolator	Etymotic mk5 Isolator	in-ear	711
https://superreview.squig.link/earbuds/data/Faaeal%20Iris%20R1.txt		FAAEAL Iris	earbud	KB006x + 711
https://superreview.squig.link/earbuds/data/Faaeal%20Iris%20R2.txt		FAAEAL Iris	earbud	KB006x + 711
https://superreview.squig.link/earbuds/data/Faaeal%20Iris%20R3.txt		FAAEAL Iris	earbud	KB006x + 711
https://superreview.squig.link/data/FLC%20DD31%20L.txt	FLC DD31	FLC Technology DD31	in-ear	711
https://superreview.squig.link/data/FLC%208P%20(gold-black-gunmetal)%20L.txt	FLC 8P (golden / black / gunmetal)	FLC Technology FLC8P (gold, black, gunmetal)	in-ear	711
https://superreview.squig.link/data/FLC%208P%20(gold-black-red)%20L.txt	FLC 8P (golden / black / red	FLC Technology FLC8P (gold, black, red)	in-ear	711
https://superreview.squig.link/data/FLC%208P%20(gold-white-transparent)%20L.txt	FLC 8P (golden / white / transparent)	FLC Technology FLC8P (gold, black, transparent)	in-ear	711
https://superreview.squig.link/data/FLC%208P%20(gold-gray-gunmetal)%20L.txt	FLC 8P golden / gray / gunmetal) (stock)	FLC Technology FLC8P (gold, gray, gunmetal)	in-ear	711
https://superreview.squig.link/data/FLC%208P%20(gold-white-gunmetal)%20L.txt	FLC 8P (golden / white / gunmetal)	FLC Technology FLC8P (gold, white, gunmetal)	in-ear	711
https://superreview.squig.link/data/FLC%208P%20(green-gray-gunmetal)%20L.txt	FLC 8P (green / gray / gunmetal)	FLC Technology FLC8P (green, gray, gunmetal)	in-ear	711
https://superreview.squig.link/data/FLC%208P%20(gunmetal-black-gunmetal)%20L.txt	FLC 8P (gunmetal / black / gunmetal)	FLC Technology FLC8P (gunmetal, black, gunmetal)	in-ear	711
https://superreview.squig.link/data/FLC%208P%20(gunmetal-gray-gunmetal)%20L.txt	FLC 8P (gunmetal / gray / gunmetal)	FLC Technology FLC8P (gunmetal, gray, gunmetal)	in-ear	711
https://superreview.squig.link/data/FLC%208P%20(silver-gray-gunmetal)%20L.txt	FLC 8P (silver / gray / gunmetal)	FLC Technology FLC8P (silver, gray, gunmetal)	in-ear	711
https://superreview.squig.link/data/Fatfreq%20Grand%20Maestro%20down%20L.txt	Fatfreq Grand Maestro (switch: down)	Fatfreq Grand Maestro (down)	in-ear	711
https://superreview.squig.link/data/Fatfreq%20Grand%20Maestro%20down%20R.txt	Fatfreq Grand Maestro (switch: down)	Fatfreq Grand Maestro (down)	in-ear	711
https://superreview.squig.link/data/Fatfreq%20Grand%20Maestro%20up%20L.txt	Fatfreq Grand Maestro (switch: up)	Fatfreq Grand Maestro (up)	in-ear	711
https://superreview.squig.link/data/Fatfreq%20Grand%20Maestro%20up%20R.txt	Fatfreq Grand Maestro (switch: up)	Fatfreq Grand Maestro (up)	in-ear	711
https://superreview.squig.link/data/Fatfreq%20Deuce%20L.txt	Fatfreq x HBB Deuce 	Fatfreq x HBB Deuce	in-ear	711
https://superreview.squig.link/data/Fatfreq%20Deuce%20R.txt	Fatfreq x HBB Deuce 	Fatfreq x HBB Deuce	in-ear	711
https://superreview.squig.link/data/Fatfreq%20Deuce%20adapter%20L.txt	Fatfreq x HBB Deuce (w/ impedance adapter)	Fatfreq x HBB Deuce (w impedance adapter)	ignore	711
https://superreview.squig.link/data/Fatfreq%20Deuce%20adapter%20R.txt	Fatfreq x HBB Deuce (w/ impedance adapter)	Fatfreq x HBB Deuce (w impedance adapter)	ignore	711
https://superreview.squig.link/data/Fiio%20FA1%20L.txt	Fiio FA1	FiiO FA1	in-ear	711
https://superreview.squig.link/data/Fiio%20FA19%20off%20L.txt	Fiio FA19 (switch: off)	FiiO FA19 (off)	in-ear	711
https://superreview.squig.link/data/Fiio%20FA19%20off%20R.txt	Fiio FA19 (switch: off)	FiiO FA19 (off)	in-ear	711
https://superreview.squig.link/data/Fiio%20FA19%20on%20L.txt	Fiio FA19 (switch: on)	FiiO FA19 (on)	in-ear	711
https://superreview.squig.link/data/Fiio%20FA19%20on%20R.txt	Fiio FA19 (switch: on)	FiiO FA19 (on)	in-ear	711
https://superreview.squig.link/data/Fiio%20FD11%20L.txt	Fiio FD11	FiiO FD11	in-ear	711
https://superreview.squig.link/data/Fiio%20FD11%20R.txt	Fiio FD11	FiiO FD11	in-ear	711
https://superreview.squig.link/data/Fiio%20FD3%20(bass%20tips)%20L.txt	Fiio FD3 (tips: bass)	FiiO FD3 (bass eartips)	in-ear	711
https://superreview.squig.link/data/Fiio%20FD3%20(blk%20nozzle)%20L.txt	Fiio FD3 (nozzle: black)	FiiO FD3 (black nozzle)	in-ear	711
https://superreview.squig.link/data/Fiio%20FD3%20(foam%20tips)%20L.txt	Fiio FD3 (tips: foam)	FiiO FD3 (foam eartips)	in-ear	711
https://superreview.squig.link/data/Fiio%20FD3%20L.txt	Fiio FD3 (nozzle: stock)	FiiO FD3 (stock nozzle)	in-ear	711
https://superreview.squig.link/data/Fiio%20FD3%20R.txt	Fiio FD3 (nozzle: stock)	FiiO FD3 (stock nozzle)	in-ear	711
https://superreview.squig.link/data/Fiio%20FD3%20(vocal%20tips)%20L.txt	Fiio FD3 (tips: vocal)	FiiO FD3 (vocal eartips)	in-ear	711
https://superreview.squig.link/data/Fiio%20FD5%20(narrow)%20L.txt	Fiio FD5 (nozzle: narrow + tips: 3-flange)	FiiO FD5 (narrow nozzle, 3-flange eartips)	in-ear	711
https://superreview.squig.link/data/Fiio%20FD5%20(narrow%20+%20Brainwavz)%20L.txt	Fiio FD5 (nozzle: narrow + tips: Brainwavz)	FiiO FD5 (narrow nozzle, Brainwavz eartips)	ignore	711
